frame,frame.dlt,frame.time,frame.offset_shift,frame.time_epoch,frame.time_delta,frame.time_delta_displayed,frame.time_relative,frame.number,frame.len,frame.cap_len,frame.marked,frame.ignored,frame.protocols,wlan,wlan.fc.type_subtype,wlan.fc,wlan.fc.version,wlan.fc.type,wlan.fc.subtype,wlan.flags,wlan.fc.ds,wlan.fc.frag,wlan.fc.retry,wlan.fc.pwrmgt,wlan.fc.moredata,wlan.fc.protected,wlan.fc.order,wlan.duration,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,text,wlan.qos.tid,wlan.qos.priority,wlan.qos.bit4,wlan.qos.ack,wlan.qos.amsdupresent,wlan.qos.txop_dur_req,llc,llc.dsap,llc.dsap.ig,llc.ssap,llc.ssap.cr,llc.control,llc.control.u_modifier_cmd,llc.control.ftype,llc.oui,llc.type,wsmpv2,wsmpv2.version,wsmpv2.psid,text,wsmpv2.exten.power_id,wsmpv2.exten.power_len,wsmpv2.txpower,text,wsmp.exten.rate_id,wsmpv2.exten.rate.len,wsmpv2.rate,text,wsmpv2.exten.chan_id,wsmpv2.exten.chan_len,wsmpv2.channel,wsmpv2.wsmelementid,wsmpv2.wsmlength,text,wsmpv2.wsmpcontrol,text,ieee16092.version,ieee16092.contentType,ieee16092.identifiertype,ieee16092.certificate,ieee16092.msgflag,ieee16092.not_supported,ieee16092.use_gen_time,ieee16092.expires,ieee16092.use.location,ieee16092.use_exten_field,ieee16092.psid,ieee16092.length,ieee16092.generation_time,text,text,text,bsm,j2735.BasicSafetyMessage,j2735.msgID,j2735.blob1,j2735.msgCount,j2735.temporaryid,j2735.uniqueid,j2735.dsecond,j2735.pos3D,j2735.pos3D.lat,j2735.pos3D.long,j2735.pos3Delevation,j2735.accuracy,j2735.speed,j2735.heading,j2735.steeringAngle,j2735.accelSet4Way,j2735.accelSet4Way.lon,j2735.accelSet4Way.lat,j2735.accelSet4Way.vert,j2735.accelSet4Way.yaw,j2735.brakeSystemStatus,j2735.size,j2735.width,j2735.length,j2735.safetyExt,j2735.pathHistory,j2735.initialPosition,j2735.utcTime,j2735.year,j2735.month,j2735.day,j2735.hour,j2735.minute,j2735.dsecond,j2735.long,j2735.lat,j2735.itemCnt,j2735.crumbData,j2735.pathHistoryPointSets_04,j2735.status,j2735.vehicleData,j2735.height,j2735.bumpers,j2735.frnt,j2735.rear,j2735.mass,j2735.trailerWeight,j2735.VehicleType03
"Frame 177: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:21.748953000","0.000000000","1378918341.748953000","0.102890000","0.102890000","17.570276000","177","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","352",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee689672a",,,"QoS Control","bsm","1","2","1","116","0xa0710123","0x0123",,"1","389387150","-771769993","712","4294967295","57345","0","0x7f","ff:fe:07:d1:32:00:00","-2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"21600",,,"1","3","ff:e9:3f:e5:c0:2c:06:e1",,"1","30","1","43","43","34",,"4"
"Frame 178: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:21.850192000","0.000000000","1378918341.850192000","0.101239000","0.101239000","17.671515000","178","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","354",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee68af0f2",,,"QoS Control","bsm","1","2","1","117","0xa0710123","0x0123",,"1","389387150","-771769997","712","4294967295","57345","0","0x7f","ff:fd:07:d1:32:00:00","-3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"21700",,,"1","3","ff:e9:3f:e5:80:2d:06:eb",,"1","30","1","43","43","34",,"4"
"Frame 179: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:21.947389000","0.000000000","1378918341.947389000","0.097197000","0.097197000","17.768712000","179","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","356",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee68c6c56",,,"QoS Control","bsm","1","2","1","118","0xa0710123","0x0123",,"1","389387148","-771769998","712","4294967295","57346","0","0x7f","00:00:07:d1:32:00:00","0","2001","50","0","2048","1","200","500","1","1",,,,,,,,"21800",,,"1","3","ff:e8:bf:e5:70:2d:06:f4",,"1","30","1","43","43","34",,"4"
"Frame 180: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:22.047069000","0.000000000","1378918342.047069000","0.099680000","0.099680000","17.868392000","180","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","358",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee68df318",,,"QoS Control","bsm","1","2","1","119","0xa0710123","0x0123",,"1","389387148","-771770001","712","4294967295","57345","0","0x7f","ff:ff:07:d1:32:00:00","-1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"21900",,,"1","3","ff:e8:bf:e5:30:2d:06:fe",,"1","30","1","43","43","34",,"4"
"Frame 181: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:22.142002000","0.000000000","1378918342.142002000","0.094933000","0.094933000","17.963325000","181","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","360",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee68f6684",,,"QoS Control","bsm","1","2","1","120","0xa0710123","0x0123",,"1","389387147","-771770005","714","4294967295","57346","0","0x7f","00:00:07:d1:32:00:00","0","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22000",,,"1","3","ff:e8:7f:e5:00:2e:07:08",,"1","30","1","43","43","34",,"4"
"Frame 182: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:22.248569000","0.000000000","1378918342.248569000","0.106567000","0.106567000","18.069892000","182","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","362",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee691049a",,,"QoS Control","bsm","1","2","1","121","0xa0710123","0x0123",,"1","389387147","-771770008","714","4294967295","57345","0","0x7f","00:00:07:d1:32:00:00","0","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22100",,,"1","3","ff:e8:7f:e4:d0:2e:07:13",,"1","30","1","43","43","34",,"4"
"Frame 183: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:22.356407000","0.000000000","1378918342.356407000","0.107838000","0.107838000","18.177730000","183","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","364",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee69292e7",,,"QoS Control","bsm","1","2","1","122","0xa0710123","0x0123",,"1","389387145","-771770012","714","4294967295","57345","0","0x7f","00:00:07:d1:32:00:00","0","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22200",,,"1","3","ff:e7:ff:e4:90:2e:07:1d",,"1","30","1","43","43","34",,"4"
"Frame 184: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:22.443410000","0.000000000","1378918342.443410000","0.087003000","0.087003000","18.264733000","184","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","366",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee693fe11",,,"QoS Control","bsm","1","2","1","123","0xa0710123","0x0123",,"1","389387143","-771770013","715","4294967295","57346","0","0x7f","00:01:07:d1:32:00:00","1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22300",,,"1","3","ff:e7:7f:e4:80:2f:07:26",,"1","30","1","43","43","34",,"4"
"Frame 185: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:22.557124000","0.000000000","1378918342.557124000","0.113714000","0.113714000","18.378447000","185","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","368",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee695a3d9",,,"QoS Control","bsm","1","2","1","124","0xa0710123","0x0123",,"1","389387143","-771770017","715","4294967295","57346","0","0x7f","00:02:07:d1:32:00:00","2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22400",,,"1","3","ff:e7:7f:e4:40:2f:07:31",,"1","30","1","43","43","34",,"4"
"Frame 186: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:22.643170000","0.000000000","1378918342.643170000","0.086046000","0.086046000","18.464493000","186","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","370",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee6970b17",,,"QoS Control","bsm","1","2","1","125","0xa0710123","0x0123",,"1","389387143","-771770020","715","4294967295","57346","0","0x7f","00:02:07:d1:32:00:00","2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22500",,,"1","3","ff:e7:7f:e4:10:2f:07:3a",,"1","30","1","43","43","34",,"4"
"Frame 187: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:22.749002000","0.000000000","1378918342.749002000","0.105832000","0.105832000","18.570325000","187","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","372",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee698a870",,,"QoS Control","bsm","1","2","1","126","0xa0710123","0x0123",,"1","389387142","-771770023","715","4294967295","57344","0","0x7f","ff:fd:07:d1:32:00:00","-3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22600",,,"1","3","ff:e7:3f:e3:e0:30:07:45",,"1","30","1","43","43","34",,"4"
"Frame 188: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:22.848301000","0.000000000","1378918342.848301000","0.099299000","0.099299000","18.669624000","188","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","374",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee69a2ba5",,,"QoS Control","bsm","1","2","1","127","0xa0710123","0x0123",,"1","389387140","-771770027","715","4294967295","57345","0","0x7f","ff:fd:07:d1:32:00:00","-3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22700",,,"1","3","ff:e6:bf:e3:a0:30:07:4f",,"1","30","1","43","43","34",,"4"
"Frame 189: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:22.946632000","0.000000000","1378918342.946632000","0.098331000","0.098331000","18.767955000","189","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","376",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee69bae46",,,"QoS Control","bsm","1","2","1","0","0xa0710123","0x0123",,"1","389387140","-771770030","715","4294967295","57345","0","0x7f","00:00:07:d1:32:00:00","0","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22800",,,"1","3","ff:e6:bf:e3:70:30:07:58",,"1","30","1","43","43","34",,"4"
"Frame 190: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:23.048887000","0.000000000","1378918343.048887000","0.102255000","0.102255000","18.870210000","190","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","378",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee69d3d29",,,"QoS Control","bsm","1","2","1","1","0xa0710123","0x0123",,"1","389387138","-771770033","717","4294967295","57345","0","0x7f","ff:ff:07:d1:32:00:00","-1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"22900",,,"1","3","ff:e6:3f:e3:40:31:07:63",,"1","30","1","43","43","34",,"4"
"Frame 191: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:23.144046000","0.000000000","1378918343.144046000","0.095159000","0.095159000","18.965369000","191","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","380",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee69eb037",,,"QoS Control","bsm","1","2","1","2","0xa0710123","0x0123",,"1","389387138","-771770037","717","4294967295","57344","0","0x7f","ff:fd:07:d1:32:00:00","-3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"23000",,,"1","3","ff:e6:3f:e3:00:31:07:6c",,"1","30","1","43","43","34",,"4"
"Frame 192: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:23.256112000","0.000000000","1378918343.256112000","0.112066000","0.112066000","19.077435000","192","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","382",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee6a04e23",,,"QoS Control","bsm","1","2","1","3","0xa0710123","0x0123",,"1","389387137","-771770037","717","4294967295","57344","0","0x7f","ff:fd:07:d1:32:00:00","-3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"23100",,,"1","3","ff:e5:ff:e2:f0:31:07:77",,"1","30","1","43","43","34",,"4"
"Frame 193: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:23.343871000","0.000000000","1378918343.343871000","0.087759000","0.087759000","19.165194000","193","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","384",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee6a1bd68",,,"QoS Control","bsm","1","2","1","4","0xa0710123","0x0123",,"1","389387137","-771770042","717","4294967295","57344","0","0x7f","ff:fe:07:d1:32:00:00","-2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"23200",,,"1","3","ff:e5:ff:e2:b0:32:07:80",,"1","30","1","43","43","34",,"4"
"Frame 194: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:23.445786000","0.000000000","1378918343.445786000","0.101915000","0.101915000","19.267109000","194","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","386",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee6a34b8e",,,"QoS Control","bsm","1","2","1","5","0xa0710123","0x0123",,"1","389387135","-771770045","717","4294967295","57344","0","0x7f","ff:ff:07:d1:32:00:00","-1","2001","50","0","2048","1","200","500","1","1",,,,,,,,"23300",,,"1","3","ff:e5:7f:e2:80:32:07:8a",,"1","30","1","43","43","34",,"4"
"Frame 195: 316 bytes on wire (2528 bits), 316 bytes captured (2528 bits)","1","Sep 11, 2013 16:52:23.547831000","0.000000000","1378918343.547831000","0.102045000","0.102045000","19.369154000","195","316","316","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","388",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","254",,"1",,"2","1","3","03:00:03:7c:fa:71:fe:b7:12:69:8b:01:12:80:00:00:00:00:00:00:00:72:be:67:c7:7c:97:9d:83:e6:f9:01:02:20:00:04:12:ce:a5:fb:61:b6:00:00:00:01:02:dd:e7:fe:0d:ee:f8:63:fd:99:2b:22:83:bc:af:44:15:ec:7b:8b:fe:33:bd:1c:e1:b1:71:95:a6:46:ef:25:47","0x02","0","1","0",,"0","32","94","0x0001164ee6a4da04",,,"QoS Control","bsm","1","2","1","6","0xa0710123","0x0123",,"1","389387135","-771770048","717","4294967295","57346","0","0x7f","00:03:07:d1:32:00:00","3","2001","50","0","2048","1","200","500","1","1",,,,,,,,"23400",,,"1","3","ff:e5:7f:e2:50:32:07:95",,"1","30","1","43","43","34",,"4"
"Frame 196: 245 bytes on wire (1960 bits), 245 bytes captured (1960 bits)","1","Sep 11, 2013 16:52:23.647622000","0.000000000","1378918343.647622000","0.099791000","0.099791000","19.468945000","196","245","245","0","0","eth:wlan:llc:wsmpv2:bsm","IEEE 802.11 QoS Data, Flags: ........","0x28","0x0088","0","2","8","0x00","0x00","0","0","0","0","0","0","0","ff:ff:ff:ff:ff:ff","d5:cc:26:fb:b6:c2","ff:ff:ff:ff:ff:ff","0","390",,"2","2","0","0x00","0","0","llc","0xaa","0","0xaa","0","0x0003","0x00","0x03","0x000000","0x88dc","WSMP IEEE 1609.3r2010 PSID: (32) (Channel: 172) (Data Rate: 6 Mb/s) (TX Power: 22)","2","32",,"4","1","22",,"16",,"6",,"15","1","172","0x81","183",,"1",,"2","1","2",,"0x02","0","1","0",,"0","32","94","0x0001164ee6a65ff8",,,"QoS Control","bsm","1","2","1","7","0xa0710123","0x0123",,"1","389387133","-771770052","717","4294967295","57345","0","0x7f","00:02:07:d1:32:00:00","2","2001","50","0","2048","1","200","500","1","1",,,,,,,,"23500",,,"1","3","ff:e4:ff:e2:10:32:07:9f",,"1","30","1","43","43","34",,"4"
